Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,Gender,HourlyRate,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,StandardHours,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,TenureGroup,DistanceGroup,CareerStage,RoleStabilityGroup,PromotionDelayGroup,IncomeGroup,EducationLevel,StockOption,JobLevelGroup,SatisfactionLevel,PerformanceRatingLevel,EnvironmentSatisfactionLevel,JobInvolvementLevel,RelationshipSatisfactionLevel,WorkLifeBalanceLevel
39,No,Travel_Rarely,412,Research & Development,13,Medical,1,1307,Female,94,Manager,Divorced,17123,17334,6,Y,Yes,13,80,21,4,19,9,15,2,0,36-45,10+,11-20,Late career,8+,5+ years,VeryHigh,High,Medium,Senior Level,Medium-Low,Medium-High,Medium-High,Medium-Low,High,Medium-High
58,No,Travel_Rarely,848,Research & Development,23,Life Sciences,1,1308,Male,88,Research Scientist,Divorced,2372,26076,1,Y,No,12,80,2,3,2,2,2,2,0,56-65,2-3,21-30,Entry-level,2-3,1-2 years,Low,High,Medium,Entry Level,Medium-High,Medium-High,Low,Medium-High,High,Medium-High
32,Yes,Travel_Rarely,1089,Research & Development,7,Life Sciences,1,1309,Male,79,Laboratory Technician,Married,4883,22845,1,Y,No,18,80,10,3,10,4,1,1,1,26-35,6-10,6-10,Mid career,4-7,1-2 years,Medium,Low,Low,Junior Level,Medium-High,Medium-High,High,Medium-High,Low,Medium-High
39,Yes,Travel_Rarely,360,Research & Development,23,Medical,1,1310,Male,93,Research Scientist,Single,3904,22154,0,Y,No,13,80,6,2,5,2,0,3,1,36-45,4-5,21-30,Mid career,2-3,Promoted this year,Medium,Medium,No Options,Entry Level,Low,Medium-High,Medium-High,Medium-High,Low,Medium-High
30,No,Travel_Rarely,1138,Research & Development,6,Technical Degree,1,1311,Female,48,Laboratory Technician,Married,4627,23631,0,Y,No,12,80,10,6,9,2,6,7,0,26-35,6-10,6-10,Mid career,2-3,5+ years,Medium,Medium,Low,Junior Level,High,Medium-High,Low,Medium-Low,Low,Medium-High
36,No,Travel_Rarely,325,Research & Development,10,Technical Degree,1,1312,Female,63,Healthcare Representative,Married,7094,5747,3,Y,No,12,80,10,0,7,7,1,7,0,36-45,6-10,6-10,Mid career,4-7,1-2 years,High,High,No Options,Mid Level,Medium-High,Medium-High,High,Medium-High,Low,Medium-High
46,No,Travel_Rarely,991,Human Resources,1,Life Sciences,1,1314,Female,44,Human Resources,Single,3423,22957,6,Y,No,12,80,10,3,7,6,5,7,0,46-55,6-10,0-5,Mid career,4-7,3-5 years,Medium,Low,No Options,Entry Level,Low,Medium-High,High,Medium-High,Medium-High,High
28,No,Non-Travel,1476,Research & Development,1,Life Sciences,1,1315,Female,55,Laboratory Technician,Married,6674,16392,0,Y,No,11,80,10,6,9,8,7,5,0,26-35,6-10,0-5,Mid career,8+,5+ years,High,Medium,High,Junior Level,High,Medium-High,Medium-High,Low,Low,Medium-High
50,No,Travel_Rarely,1322,Research & Development,28,Life Sciences,1,1317,Female,43,Research Director,Married,16880,22422,4,Y,Yes,11,80,25,2,3,2,1,2,0,46-55,2-3,21-30,Late career,2-3,1-2 years,VeryHigh,Medium,No Options,Senior Level,Low,Medium-High,High,Medium-High,Medium-Low,Medium-High
40,Yes,Travel_Rarely,299,Sales,25,Marketing,1,1318,Male,57,Sales Executive,Single,9094,17235,2,Y,Yes,12,80,9,2,5,4,1,0,1,36-45,4-5,21-30,Mid career,4-7,1-2 years,High,High,No Options,Mid Level,Medium-Low,Medium-High,High,Medium-Low,Medium-High,Medium-High
52,Yes,Travel_Rarely,1030,Sales,5,Life Sciences,1,1319,Male,64,Sales Executive,Single,8446,21534,9,Y,Yes,19,80,10,2,8,7,7,7,1,46-55,6-10,0-5,Mid career,4-7,5+ years,High,Medium,No Options,Mid Level,Medium-Low,Medium-High,Medium-Low,Medium-High,Medium-High,Medium-Low
30,No,Travel_Rarely,634,Research & Development,17,Medical,1,1321,Female,95,Manager,Married,11916,25927,1,Y,Yes,23,80,9,2,9,1,0,8,0,26-35,6-10,11-20,Mid career,0-1,Promoted this year,VeryHigh,High,Medium,Mid Level,Low,High,Medium-Low,Medium-High,High,Medium-High
39,No,Travel_Rarely,524,Research & Development,18,Life Sciences,1,1322,Male,32,Manufacturing Director,Single,4534,13352,0,Y,No,11,80,9,6,8,7,1,7,0,36-45,6-10,11-20,Mid career,4-7,1-2 years,Medium,Low,No Options,Junior Level,Medium-High,Medium-High,Low,Medium-High,Low,Medium-High
31,No,Non-Travel,587,Sales,2,Life Sciences,1,1324,Female,57,Sales Executive,Divorced,9852,8935,1,Y,Yes,19,80,10,5,10,8,9,6,0,26-35,6-10,0-5,Mid career,8+,5+ years,High,High,Low,Mid Level,Medium-High,Medium-High,High,Medium-High,Low,Medium-Low
41,No,Non-Travel,256,Sales,10,Medical,1,1329,Male,40,Sales Executive,Single,6151,22074,1,Y,No,13,80,19,4,19,2,11,9,0,36-45,10+,6-10,Experienced,2-3,5+ years,High,Low,No Options,Junior Level,Medium-Low,Medium-High,Medium-High,Low,Low,Medium-High
31,Yes,Travel_Frequently,1060,Sales,1,Life Sciences,1,1331,Female,54,Sales Representative,Single,2302,8319,1,Y,Yes,11,80,3,2,3,2,2,2,1,26-35,2-3,0-5,Early career,2-3,1-2 years,Low,Medium,No Options,Entry Level,Medium-Low,Medium-High,High,Medium-High,Low,High
44,Yes,Travel_Rarely,935,Research & Development,3,Life Sciences,1,1333,Male,89,Laboratory Technician,Married,2362,14669,4,Y,No,12,80,10,4,3,2,1,2,1,36-45,2-3,0-5,Mid career,2-3,1-2 years,Low,Medium,No Options,Entry Level,Low,Medium-High,Low,Medium-High,Medium-High,High
42,No,Non-Travel,495,Research & Development,2,Life Sciences,1,1334,Male,37,Manager,Married,17861,26582,0,Y,Yes,13,80,21,3,20,8,2,10,0,36-45,10+,0-5,Late career,8+,1-2 years,VeryHigh,Very Low,No Options,Senior Level,Medium-High,Medium-High,Medium-High,Medium-High,High,Medium-Low
55,No,Travel_Rarely,282,Research & Development,2,Medical,1,1336,Female,58,Manager,Married,19187,6992,4,Y,No,14,80,23,5,19,9,9,11,0,46-55,10+,0-5,Late career,8+,5+ years,VeryHigh,Low,Low,Executive Level,Medium-High,Medium-High,High,Low,High,Medium-High
56,No,Travel_Rarely,206,Human Resources,8,Life Sciences,1,1338,Male,99,Manager,Single,19717,4022,6,Y,No,14,80,36,4,7,3,7,7,0,56-65,6-10,6-10,Late career,2-3,5+ years,VeryHigh,High,No Options,Executive Level,Medium-Low,Medium-High,High,Medium-High,Low,Medium-High
40,No,Non-Travel,458,Research & Development,16,Life Sciences,1,1340,Male,74,Research Scientist,Divorced,3544,8532,9,Y,No,16,80,6,0,4,2,0,0,0,36-45,4-5,11-20,Mid career,2-3,Promoted this year,Medium,Low,Low,Entry Level,Medium-High,Medium-High,Medium-High,Medium-High,Medium-Low,Medium-High
34,No,Travel_Rarely,943,Research & Development,9,Life Sciences,1,1344,Male,86,Healthcare Representative,Divorced,8500,5494,0,Y,No,11,80,10,0,9,7,1,6,0,26-35,6-10,6-10,Mid career,4-7,1-2 years,High,Medium,Low,Mid Level,High,Medium-High,High,Medium-High,High,Medium-Low
40,No,Travel_Rarely,523,Research & Development,2,Life Sciences,1,1346,Male,98,Research Scientist,Single,4661,22455,1,Y,No,13,80,9,4,9,8,8,8,0,36-45,6-10,0-5,Mid career,8+,5+ years,Medium,Medium,No Options,Junior Level,High,Medium-High,Medium-High,Medium-High,Medium-High,Medium-High
41,No,Travel_Frequently,1018,Sales,1,Marketing,1,1349,Female,66,Sales Executive,Divorced,4103,4297,0,Y,No,17,80,10,2,9,3,1,7,0,36-45,6-10,0-5,Mid career,2-3,1-2 years,Medium,Medium,Low,Junior Level,Low,Medium-High,Medium-High,Medium-High,High,Medium-High
35,No,Travel_Frequently,482,Research & Development,4,Life Sciences,1,1350,Male,87,Research Scientist,Single,4249,2690,1,Y,Yes,11,80,9,3,9,6,1,1,0,26-35,6-10,0-5,Mid career,4-7,1-2 years,Medium,High,No Options,Junior Level,Medium-High,Medium-High,Medium-High,Medium-High,Medium-Low,Medium-High
51,No,Travel_Rarely,770,Human Resources,5,Life Sciences,1,1352,Male,84,Manager,Divorced,14026,17588,1,Y,Yes,11,80,33,2,33,9,0,10,0,46-55,10+,0-5,Late career,8+,Promoted this year,VeryHigh,Medium,Low,Senior Level,Medium-Low,Medium-High,Medium-High,Medium-High,Medium-Low,Medium-High
38,No,Travel_Rarely,1009,Sales,2,Life Sciences,1,1355,Female,31,Sales Executive,Divorced,6893,19461,3,Y,No,15,80,11,3,7,7,1,7,0,36-45,6-10,0-5,Experienced,4-7,1-2 years,High,Low,Low,Junior Level,Low,Medium-High,Medium-Low,Medium-High,High,Medium-High
34,No,Travel_Rarely,507,Sales,15,Medical,1,1356,Female,66,Sales Executive,Single,6125,23553,1,Y,No,12,80,10,6,10,8,9,6,0,26-35,6-10,11-20,Mid career,8+,5+ years,High,Low,No Options,Junior Level,Low,Medium-High,Medium-High,Medium-High,High,High
25,No,Travel_Rarely,882,Research & Development,19,Medical,1,1358,Male,67,Laboratory Technician,Married,3669,9075,3,Y,No,11,80,7,6,3,2,1,2,0,18-25,2-3,11-20,Mid career,2-3,1-2 years,Medium,Very Low,High,Entry Level,High,Medium-High,High,Medium-High,Medium-High,Medium-Low
58,Yes,Travel_Rarely,601,Research & Development,7,Medical,1,1360,Female,53,Manufacturing Director,Married,10008,12023,7,Y,Yes,14,80,31,0,10,9,5,9,1,56-65,6-10,6-10,Late career,8+,3-5 years,VeryHigh,High,No Options,Mid Level,Low,Medium-High,Medium-High,Medium-Low,High,Medium-Low
40,No,Travel_Rarely,329,Research & Development,1,Life Sciences,1,1361,Male,88,Laboratory Technician,Married,2387,6762,3,Y,No,22,80,7,3,4,2,0,3,0,36-45,4-5,0-5,Mid career,2-3,Promoted this year,Low,High,Low,Entry Level,Medium-Low,High,Medium-Low,Medium-High,Medium-High,Medium-High
36,No,Travel_Frequently,607,Sales,7,Marketing,1,1362,Female,83,Sales Executive,Married,4639,2261,2,Y,No,16,80,17,2,15,7,6,13,0,36-45,10+,6-10,Experienced,4-7,5+ years,Medium,Medium,Low,Junior Level,Low,Medium-High,Low,High,High,Medium-Low
48,No,Travel_Rarely,855,Research & Development,4,Life Sciences,1,1363,Male,54,Manufacturing Director,Single,7898,18706,1,Y,No,11,80,11,2,10,9,0,8,0,46-55,6-10,0-5,Experienced,8+,Promoted this year,High,Medium,No Options,Mid Level,High,Medium-High,High,Medium-High,Medium-High,Medium-High
27,No,Travel_Rarely,1291,Sales,11,Medical,1,1364,Female,98,Sales Representative,Married,2534,6527,8,Y,No,14,80,5,4,1,0,0,0,0,26-35,0-1,11-20,Early career,0-1,Promoted this year,Low,Medium,Low,Entry Level,High,Medium-High,Medium-High,High,Medium-Low,Medium-High
51,No,Travel_Rarely,1405,Research & Development,11,Technical Degree,1,1367,Female,82,Manufacturing Director,Single,13142,24439,3,Y,No,16,80,29,1,5,2,0,3,0,46-55,4-5,11-20,Late career,2-3,Promoted this year,VeryHigh,Low,No Options,Senior Level,Medium-Low,Medium-High,High,Medium-Low,Medium-Low,Medium-Low
18,No,Non-Travel,1124,Research & Development,1,Life Sciences,1,1368,Female,97,Laboratory Technician,Single,1611,19305,1,Y,No,15,80,0,5,0,0,0,0,0,18-25,0-1,0-5,Entry-level,0-1,Promoted this year,Low,Medium,No Options,Entry Level,High,Medium-High,High,Medium-High,Medium-High,High
35,No,Travel_Rarely,817,Research & Development,1,Medical,1,1369,Female,60,Laboratory Technician,Married,5363,10846,0,Y,No,12,80,10,0,9,7,0,0,0,26-35,6-10,0-5,Mid career,4-7,Promoted this year,Medium,Medium,Low,Junior Level,High,Medium-High,High,Medium-Low,Medium-Low,Medium-High
27,No,Travel_Frequently,793,Sales,2,Life Sciences,1,1371,Male,43,Sales Executive,Single,5071,20392,3,Y,No,20,80,8,3,6,2,0,0,0,26-35,6-10,0-5,Mid career,2-3,Promoted this year,Medium,Very Low,No Options,Junior Level,High,High,High,Low,Medium-Low,Medium-High
55,Yes,Travel_Rarely,267,Sales,13,Marketing,1,1372,Male,85,Sales Executive,Single,13695,9277,6,Y,Yes,17,80,24,2,19,7,3,8,1,46-55,10+,11-20,Late career,4-7,3-5 years,VeryHigh,High,No Options,Senior Level,Medium-High,Medium-High,Low,High,Medium-High,Medium-Low
56,No,Travel_Rarely,1369,Research & Development,23,Life Sciences,1,1373,Male,68,Manufacturing Director,Married,13402,18235,4,Y,Yes,12,80,33,0,19,16,15,9,0,56-65,10+,21-30,Late career,8+,5+ years,VeryHigh,Medium,Low,Senior Level,Medium-Low,Medium-High,High,Medium-High,Low,Medium-High
34,No,Non-Travel,999,Research & Development,26,Technical Degree,1,1374,Female,92,Research Scientist,Divorced,2029,15891,1,Y,No,20,80,5,2,5,4,0,0,0,26-35,4-5,21-30,Early career,4-7,Promoted this year,Low,Very Low,High,Entry Level,Medium-High,High,Low,Medium-Low,Medium-High,Medium-High
40,No,Travel_Rarely,1202,Research & Development,2,Medical,1,1375,Female,89,Healthcare Representative,Divorced,6377,13888,5,Y,No,20,80,15,0,12,11,11,8,0,36-45,10+,0-5,Experienced,8+,5+ years,High,Very Low,High,Junior Level,Medium-High,High,Medium-Low,High,Medium-Low,Medium-High
34,No,Travel_Rarely,285,Research & Development,29,Medical,1,1377,Male,86,Laboratory Technician,Married,5429,17491,4,Y,No,13,80,10,1,8,7,7,7,0,26-35,6-10,21-30,Mid career,4-7,5+ years,Medium,Medium,Medium,Junior Level,Medium-High,Medium-High,Medium-Low,Medium-High,Low,Medium-High
31,Yes,Travel_Frequently,703,Sales,2,Life Sciences,1,1379,Female,90,Sales Representative,Single,2785,11882,7,Y,No,14,80,3,3,1,0,0,0,1,26-35,0-1,0-5,Early career,0-1,Promoted this year,Low,Medium,No Options,Entry Level,High,Medium-High,Medium-High,Medium-Low,Medium-High,High
35,Yes,Travel_Frequently,662,Sales,18,Marketing,1,1380,Female,67,Sales Executive,Married,4614,23288,0,Y,Yes,18,80,5,0,4,2,3,2,1,26-35,4-5,11-20,Early career,2-3,3-5 years,Medium,High,Low,Junior Level,Medium-High,Medium-High,High,Medium-High,Medium-High,Medium-Low
38,No,Travel_Frequently,693,Research & Development,7,Life Sciences,1,1382,Male,57,Research Scientist,Divorced,2610,15748,1,Y,No,11,80,4,2,4,2,0,3,0,36-45,4-5,6-10,Early career,2-3,Promoted this year,Low,Medium,High,Entry Level,Medium-High,Medium-High,High,High,High,Medium-High
34,No,Travel_Rarely,404,Research & Development,2,Technical Degree,1,1383,Female,98,Healthcare Representative,Single,6687,6163,1,Y,No,11,80,14,2,14,11,4,11,0,26-35,10+,0-5,Experienced,8+,3-5 years,High,High,No Options,Junior Level,High,Medium-High,Medium-High,Medium-High,High,High
28,No,Travel_Rarely,736,Sales,26,Life Sciences,1,1387,Male,48,Sales Executive,Married,4724,24232,1,Y,No,11,80,5,0,5,3,0,4,0,26-35,4-5,21-30,Early career,2-3,Promoted this year,Medium,Medium,Low,Junior Level,Low,Medium-High,Medium-High,Medium-Low,Medium-High,Medium-High
31,Yes,Travel_Rarely,330,Research & Development,22,Medical,1,1389,Male,98,Manufacturing Director,Married,6179,21057,1,Y,Yes,15,80,10,3,10,2,6,7,1,26-35,6-10,21-30,Mid career,2-3,5+ years,High,High,Medium,Junior Level,Medium-High,Medium-High,High,Medium-High,High,Medium-Low
39,No,Travel_Rarely,1498,Sales,21,Life Sciences,1,1390,Male,44,Sales Executive,Married,6120,3567,3,Y,Yes,12,80,8,2,5,4,1,4,0,36-45,4-5,21-30,Mid career,4-7,1-2 years,High,High,Medium,Junior Level,High,Medium-High,Low,Medium-Low,High,High
51,No,Travel_Frequently,541,Sales,2,Marketing,1,1391,Male,52,Sales Executive,Married,10596,15395,2,Y,No,11,80,14,5,4,2,3,2,0,46-55,4-5,0-5,Experienced,2-3,3-5 years,VeryHigh,Medium,No Options,Mid Level,Medium-Low,Medium-High,Medium-Low,Medium-High,Medium-Low,Medium-High
41,No,Travel_Frequently,1200,Research & Development,22,Life Sciences,1,1392,Female,75,Research Scientist,Divorced,5467,13953,3,Y,Yes,14,80,12,4,6,2,3,3,0,36-45,6-10,21-30,Experienced,2-3,3-5 years,Medium,Medium,Medium,Junior Level,High,Medium-High,High,Medium-High,Low,Medium-Low
37,No,Travel_Rarely,1439,Research & Development,4,Life Sciences,1,1394,Male,54,Research Scientist,Married,2996,5182,7,Y,Yes,15,80,8,2,6,4,1,3,0,36-45,6-10,0-5,Mid career,4-7,1-2 years,Low,Very Low,No Options,Entry Level,Medium-High,Medium-High,Medium-High,Medium-High,High,Medium-High
33,No,Travel_Frequently,1111,Sales,5,Life Sciences,1,1395,Male,61,Sales Executive,Married,9998,19293,6,Y,No,13,80,8,2,5,4,1,2,0,26-35,4-5,0-5,Mid career,4-7,1-2 years,High,Very Low,No Options,Junior Level,High,Medium-High,Medium-Low,Medium-High,Low,High
32,No,Travel_Rarely,499,Sales,2,Marketing,1,1396,Male,36,Sales Executive,Married,4078,20497,0,Y,Yes,13,80,4,3,3,2,1,2,0,26-35,2-3,0-5,Early career,2-3,1-2 years,Medium,Very Low,High,Junior Level,Medium-Low,Medium-High,Medium-High,Medium-High,Low,Medium-Low
39,No,Non-Travel,1485,Research & Development,25,Life Sciences,1,1397,Male,71,Healthcare Representative,Married,10920,3449,3,Y,No,21,80,13,2,6,4,0,5,0,36-45,6-10,21-30,Experienced,4-7,Promoted this year,VeryHigh,Low,Low,Mid Level,Medium-High,High,Medium-High,Medium-High,Medium-Low,Medium-High
25,No,Travel_Rarely,1372,Sales,18,Life Sciences,1,1399,Male,93,Sales Executive,Married,6232,12477,2,Y,No,11,80,6,3,3,2,1,2,0,18-25,2-3,11-20,Mid career,2-3,1-2 years,High,Very Low,No Options,Junior Level,Medium-High,Medium-High,Low,High,Medium-Low,Medium-Low
52,No,Travel_Frequently,322,Research & Development,28,Medical,1,1401,Female,59,Manufacturing Director,Married,13247,9731,2,Y,Yes,11,80,24,3,5,3,0,2,0,46-55,4-5,21-30,Late career,2-3,Promoted this year,VeryHigh,Low,Low,Senior Level,Medium-High,Medium-High,High,High,Medium-Low,Medium-Low
43,No,Travel_Rarely,930,Research & Development,6,Medical,1,1402,Female,73,Research Scientist,Single,4081,20003,1,Y,Yes,14,80,20,3,20,7,1,8,0,36-45,10+,6-10,Experienced,4-7,1-2 years,Medium,Medium,No Options,Junior Level,Medium-High,Medium-High,Low,Medium-Low,Low,Low
27,No,Travel_Rarely,205,Sales,10,Marketing,1,1403,Female,98,Sales Executive,Married,5769,7100,1,Y,Yes,11,80,6,3,6,2,4,4,0,26-35,6-10,6-10,Mid career,2-3,3-5 years,Medium,Medium,No Options,Junior Level,High,Medium-High,High,Medium-Low,High,Medium-High
27,Yes,Travel_Rarely,135,Research & Development,17,Life Sciences,1,1405,Female,51,Research Scientist,Single,2394,25681,1,Y,Yes,13,80,8,2,8,2,7,7,1,26-35,6-10,11-20,Mid career,2-3,5+ years,Low,High,No Options,Entry Level,Medium-High,Medium-High,High,Medium-High,High,Medium-High
26,No,Travel_Rarely,683,Research & Development,2,Medical,1,1407,Male,36,Research Scientist,Single,3904,4050,0,Y,No,12,80,5,2,4,3,1,1,0,26-35,4-5,0-5,Early career,2-3,1-2 years,Medium,Very Low,No Options,Entry Level,High,Medium-High,Low,Medium-Low,High,Medium-High
42,No,Travel_Rarely,1147,Human Resources,10,Human Resources,1,1408,Female,31,Manager,Married,16799,16616,0,Y,No,14,80,21,5,20,7,0,9,0,36-45,10+,6-10,Late career,4-7,Promoted this year,VeryHigh,Medium,Low,Senior Level,Low,Medium-High,Medium-High,Medium-High,Medium-High,Medium-High
52,No,Travel_Rarely,258,Research & Development,8,Other,1,1409,Female,54,Laboratory Technician,Married,2950,17363,9,Y,No,13,80,12,2,5,4,0,4,0,46-55,4-5,6-10,Experienced,4-7,Promoted this year,Low,High,No Options,Entry Level,Low,Medium-High,Medium-High,Medium-High,Medium-High,Low
37,No,Travel_Rarely,1462,Research & Development,11,Medical,1,1411,Female,94,Laboratory Technician,Single,3629,19106,4,Y,No,18,80,8,6,3,2,0,2,0,36-45,2-3,11-20,Mid career,2-3,Promoted this year,Medium,Medium,No Options,Entry Level,Medium-High,Medium-High,Low,Medium-High,Low,Medium-High
35,No,Travel_Frequently,200,Research & Development,18,Life Sciences,1,1412,Male,60,Manufacturing Director,Single,9362,19944,2,Y,No,11,80,10,2,2,2,2,2,0,26-35,2-3,11-20,Mid career,2-3,1-2 years,High,Low,No Options,Mid Level,High,Medium-High,Medium-High,Medium-High,Medium-High,Medium-High
25,No,Travel_Rarely,949,Research & Development,1,Technical Degree,1,1415,Male,81,Laboratory Technician,Married,3229,4910,4,Y,No,11,80,7,2,3,2,0,2,0,18-25,2-3,0-5,Mid career,2-3,Promoted this year,Medium,Medium,Low,Entry Level,High,Medium-High,Low,Medium-High,Medium-Low,Medium-Low
26,No,Travel_Rarely,652,Research & Development,7,Other,1,1417,Male,100,Laboratory Technician,Single,3578,23577,0,Y,No,12,80,8,2,7,7,0,7,0,26-35,6-10,6-10,Mid career,4-7,Promoted this year,Medium,Medium,No Options,Entry Level,Low,Medium-High,Medium-High,High,High,Medium-High
29,No,Travel_Rarely,332,Human Resources,17,Other,1,1419,Male,51,Human Resources,Single,7988,9769,1,Y,No,13,80,10,3,10,9,0,9,0,26-35,6-10,11-20,Mid career,8+,Promoted this year,High,Medium,No Options,Mid Level,Low,Medium-High,Medium-Low,Medium-Low,Low,Medium-Low
49,Yes,Travel_Frequently,1475,Research & Development,28,Life Sciences,1,1420,Male,97,Laboratory Technician,Single,4284,22710,3,Y,No,20,80,20,2,4,3,1,3,1,46-55,4-5,21-30,Experienced,2-3,1-2 years,Medium,Low,No Options,Junior Level,Low,High,Low,Medium-Low,Low,Medium-High
29,Yes,Travel_Frequently,337,Research & Development,14,Other,1,1421,Female,84,Healthcare Representative,Single,7553,22930,0,Y,Yes,12,80,9,1,8,7,7,7,1,26-35,6-10,11-20,Mid career,4-7,5+ years,High,Very Low,No Options,Mid Level,High,Medium-High,Medium-High,Medium-High,Low,Medium-High
54,No,Travel_Rarely,971,Research & Development,1,Medical,1,1422,Female,54,Research Director,Single,17328,5652,6,Y,No,19,80,29,3,20,7,12,7,0,46-55,10+,0-5,Late career,4-7,5+ years,VeryHigh,Medium,No Options,Senior Level,High,Medium-High,High,Medium-High,High,Medium-Low
58,No,Travel_Rarely,1055,Research & Development,1,Medical,1,1423,Female,76,Research Director,Married,19701,22456,3,Y,Yes,21,80,32,3,9,8,1,5,0,56-65,6-10,0-5,Late career,8+,1-2 years,VeryHigh,Medium,Low,Executive Level,Low,High,High,Medium-High,Medium-High,Medium-High
55,No,Travel_Rarely,1136,Research & Development,1,Medical,1,1424,Male,81,Research Director,Divorced,14732,12414,2,Y,No,13,80,31,4,7,7,0,0,0,46-55,6-10,0-5,Late career,4-7,Promoted this year,VeryHigh,High,Medium,Senior Level,High,Medium-High,Medium-Low,High,High,High
36,No,Travel_Rarely,1174,Sales,3,Marketing,1,1425,Female,99,Sales Executive,Single,9278,20763,3,Y,Yes,16,80,15,3,5,4,0,1,0,36-45,4-5,0-5,Experienced,4-7,Promoted this year,High,High,No Options,Junior Level,Medium-Low,Medium-High,Low,Medium-High,High,Medium-High
31,Yes,Travel_Frequently,667,Sales,1,Life Sciences,1,1427,Female,50,Sales Representative,Single,1359,16154,1,Y,No,12,80,1,3,1,0,0,0,1,26-35,0-1,0-5,Entry-level,0-1,Promoted this year,Low,High,No Options,Entry Level,Medium-High,Medium-High,Medium-Low,Low,Medium-Low,Medium-High
30,No,Travel_Rarely,855,Sales,7,Marketing,1,1428,Female,73,Sales Executive,Divorced,4779,12761,7,Y,No,14,80,8,3,3,2,0,2,0,26-35,2-3,6-10,Mid career,2-3,Promoted this year,Medium,High,Medium,Junior Level,Low,Medium-High,High,Medium-High,Medium-Low,Medium-High
31,No,Travel_Rarely,182,Research & Development,8,Life Sciences,1,1430,Female,93,Research Director,Single,16422,8847,3,Y,No,11,80,9,3,3,2,1,0,0,26-35,2-3,6-10,Mid career,2-3,1-2 years,VeryHigh,Very High,No Options,Senior Level,Medium-Low,Medium-High,Low,Medium-High,Medium-High,High
